frame,start_us,end_us,relative_start_us,relative_end_us,event_count,valid_motion_events,scale,is_observable,scale_valid_points,scale_input_points,denominator,residual_rmse,weighted_residual_rmse,pred_dir_x,pred_dir_y,pred_dir_z,translation_metric_x,translation_metric_y,translation_metric_z,uncertainty_mean,uncertainty_median,depth_mean,depth_median,elapsed_seconds
864,28799712,28833045,5466612,5499945,10172,10171,0.4499044802091353,True,10171,10171,1.3916901920168505,0.045025871731821175,0.045025871731821175,0.2537047894554414,-0.07474473033935311,-0.9643894986419681,0.11414292142668746,-0.033627989051748436,-0.4338831561063056,3.149425226229914,3.5263819694519043,25.196364779233722,24.112045288085938,0.5540324975736439
865,28833045,28866378,5499945,5533278,10179,10179,1.2885908890474156,True,332,10179,0.21238477214595156,0.007104204969529938,0.007104204969529938,-0.06621952516297769,-0.1502012051933618,0.9864352854813203,-0.08532987680218872,-0.19354790453640133,1.2711115215080462,2.9997905115042034,3.568939447402954,27.3256292330023,25.387907028198242,0.5822130851447582
866,28866378,28899711,5533278,5566611,11063,11063,1.385221522896461,True,6899,11063,1.5302592614572186,0.03696633066453966,0.03696633066453966,-0.9036869154278622,-0.3813204797050714,-0.19479386702434276,-1.2518065652178947,-0.5282133356117509,-0.26983265713192567,2.290714849428829,1.6048994064331055,50.69260931545169,48.009742736816406,0.306918122805655
867,28899711,28933044,5566611,5599944,11719,11719,1.5678130044756935,True,9906,11719,1.9099458158729925,0.04925924682697889,0.04925924682697889,-0.7150482145516752,-0.2954333055685973,0.6335812598428713,-1.1210618896030322,-0.4631841784264277,0.9933369385753331,1.8330079302796034,1.3551479578018188,41.09681879065226,36.53227615356445,0.2922812830656767
868,28933044,28966377,5599944,5633277,13480,13476,1.9350194656483573,True,10670,13476,2.7885987244568025,0.05073224526832652,0.05073224526832652,-0.9651683224737729,-0.21217250171781077,0.15307821139355812,-1.8676194916181403,-0.41055792090020077,0.2962093188138383,1.542515047130059,1.2856693863868713,46.42154536582695,41.927635192871094,0.23422151105478406
869,28966377,28999710,5633277,5666610,12787,12787,2.5691779376214128,True,11949,12787,1.398731615847936,0.058891689643361264,0.058891689643361264,-0.7176547163429297,-0.4083706565565518,0.5640967248368556,-1.8437826640606538,-1.0491768811984556,1.4492648601372686,1.3947591767066618,1.0862329006195068,56.50929930384075,55.03929901123047,0.24750212067738175
870,28999710,29033043,5666610,5699943,15372,15372,2.182401368059711,True,11389,15372,2.1566988278123986,0.05167547855959062,0.05167547855959062,-0.9402755722187545,-0.3402129391052944,0.01170488567030566,-2.0520586951689563,-0.7424811837370426,0.025544758499927527,1.4517601473135653,1.2444255948066711,53.40373768931778,52.11060905456543,0.2667081141844392
871,29033043,29066376,5699943,5733276,11403,11403,1.7785916717661867,True,10317,11403,2.9349416703567774,0.0636613018099297,0.0636613018099297,-0.5924355331399908,-0.7631101746955328,0.25823051784378964,-1.0537009053029482,-1.3572614013558333,0.45928664843361855,1.0255246214706806,1.0279977321624756,46.41640713678414,43.461204528808594,0.17262323014438152
872,29066376,29099709,5733276,5766609,13065,13065,2.0532864442077177,True,12119,13065,2.770688322171707,0.06777670719130006,0.06777670719130006,-0.19436183582017327,-0.9310395792609163,-0.308850738420302,-0.3990805227615866,-1.9116909471206438,-0.6341590344830602,1.0582667784850903,1.0578548908233643,50.22291010445304,49.50418472290039,0.20168527588248253
873,29099709,29133042,5766609,5799942,15126,15126,3.3683528502069264,True,14640,15126,6.937064525203004,0.08194016246696528,0.08194016246696528,0.09544870577309574,-0.9743782152365814,-0.20365814060924836,0.3215049201397228,-3.2820496384752853,-0.6859924783897589,0.8520505455813654,0.7430899739265442,40.455126214875406,38.73190116882324,0.24965588934719563
874,29133042,29166375,5799942,5833275,16117,16117,4.202959776149846,True,15832,16117,5.813245614909242,0.09141650073370322,0.09141650073370322,-0.08269928725014437,-0.9855178918901751,0.14803821347990445,-0.34758177782902555,-4.142092058295248,0.6221986565898506,0.8473027756371365,0.7403935194015503,47.22682589576922,45.083431243896484,0.27241860004141927
875,29166375,29199708,5833275,5866608,14995,14995,2.8811508294996533,True,14449,14995,5.227249305981024,0.07813071841505069,0.07813071841505069,0.04290614355797081,-0.9564739623723583,-0.2886461885182089,0.12361907110284037,-2.7557457500875424,-0.8316332054822377,0.926090381325916,0.8529121279716492,42.563056508745106,40.10441207885742,0.24483020743355155
876,29199708,29233041,5866608,5899941,12988,12988,2.3910662598482206,True,12059,12988,3.2928360800621292,0.07052641647080027,0.07052641647080027,-0.061793021700913574,-0.9758331612632375,0.20959786221484786,-0.1477512092833474,-2.3332817471410925,0.5011623764789989,1.0660280883687967,0.9400715529918671,50.04656692310447,49.929107666015625,0.20807114010676742
877,29233041,29266374,5899941,5933274,13350,13350,2.0873032785216146,True,5695,13350,1.1178091697385835,0.04219140050092802,0.04219140050092802,-0.13054326775870526,-0.46384837901501524,0.8762437654686392,-0.272483390782401,-0.9681922422575736,1.828986484451719,1.382100241019666,1.2672847509384155,40.530335348893644,39.387115478515625,0.23498642584308982
878,29266374,29299707,5933274,5966607,10756,10756,1.987740083397778,True,2344,10756,0.3278280412240571,0.02609119719796993,0.02609119719796993,-0.2606291003750956,-0.4675642528041445,0.8446633302859619,-0.5180629097174487,-0.929396206866261,1.6789711585920417,2.138249846589369,1.7561696767807007,42.03830188763279,41.479583740234375,0.34216176019981503
879,29299707,29333040,5966607,5999940,10316,10315,0.23502212810826484,True,10315,10315,2.844308435481633,0.052077984171748505,0.052077984171748505,-0.17072062045401706,-0.8053994641126304,0.5676144580127108,-0.0401231235313437,-0.18928669603431442,0.13340195786808845,3.0527706669579415,3.6329495906829834,38.13285023702676,34.543968200683594,0.481922912877053
880,29333040,29366373,5999940,6033273,10250,10247,0.16222680539037324,True,10247,10247,6.275381232798484,0.05749176951644913,0.05749176951644913,0.9512799613478043,-0.2974678409547053,0.08111299970553959,0.1543231091624613,-0.0482572575448066,0.013158702817956263,2.8184323212000253,3.315861940383911,33.093097517941075,29.660240173339844,0.3887644000351429
881,29366373,29399706,6033273,6066606,10375,10375,2.685244179275086,True,6622,10375,0.5391870520505824,0.040228454063574955,0.040228454063574955,0.11179434103176182,0.4618868741305966,-0.8798650696637749,0.30019510353213796,1.240279040245664,-2.362652556867673,1.7967022261904126,1.4579579830169678,49.65313835787486,49.883056640625,0.22154707880690694
882,29399706,29433039,6066606,6099939,11477,11477,2.616866231791891,True,7708,11477,1.095116025818092,0.04284303226603694,0.04284303226603694,0.17725288684789833,0.5687330572758059,-0.8031961925097884,0.4638470940807244,1.488298332491484,-2.1018569936864466,1.6600677896378007,1.35432767868042,44.90657182573659,43.42731475830078,0.20400064485147595
883,29433039,29466372,6099939,6133272,12388,12388,2.86919632115895,True,9862,12388,1.053482623224163,0.04815249035147815,0.04815249035147815,0.3948774943441692,0.333022966019287,-0.8562519889385648,1.1329810540824197,0.9555082689653847,-2.456755056651175,1.7685806975288505,1.3644934296607971,45.06872557023282,42.67001533508301,0.26647289702668786
884,29466372,29499705,6133272,6166605,12562,12554,1.7857195826230483,True,10578,12554,2.3026418259994816,0.05107085675686513,0.05107085675686513,0.16473979271911093,0.8300336747371242,-0.5328272698474649,0.29417907389638825,1.482207387217726,-0.9514800899241663,1.7152131771225925,1.354957938194275,45.30879133758375,42.369991302490234,0.2506939899176359
885,29499705,29533038,6166605,6199938,11826,11820,4.793300088691707,True,9003,11820,0.4363250489611914,0.042930432008195775,0.042930432008195775,0.2648528666271081,0.09208701077657451,-0.9598817330711928,1.2695192690951644,0.44140067692312407,-4.601001196268027,1.7950591008586638,1.425661563873291,46.40983255405717,44.55769920349121,0.26736360508948565
886,29533038,29566371,6199938,6233271,11665,11665,2.531342256759882,True,7455,11665,0.6765109770422847,0.043704330691244145,0.043704330691244145,0.2751072577816385,0.5815140394111018,-0.765609181422739,0.6963906267656855,1.4720110608640258,-1.9380188731034256,1.5782010083780191,1.3339591026306152,55.55982160228953,57.35275650024414,0.22972830990329385
887,29566371,29599704,6233271,6266604,10623,10623,1.384354229891473,True,8521,10623,1.9087956974395441,0.04192092699032827,0.04192092699032827,-0.534051381887776,0.5296654449375673,-0.6589716518469905,-0.7393162894975385,0.7332445991284647,-0.912250193615185,2.009014351119419,1.5981812477111816,44.380624954976305,42.413291931152344,0.2976567759178579
888,29599704,29633037,6266604,6299937,10212,10210,2.045484377876197,True,2808,10210,0.6954061824860295,0.009620650011385143,0.009620650011385143,-0.8842369549737598,-0.026404008298599287,-0.4662915780863015,-1.8086928777489473,-0.05400898648837611,-0.9537921385156747,3.076691555385054,3.50042462348938,48.822100957483784,46.212825775146484,0.6100382627919316
889,29633037,29666370,6299937,6333270,10412,10411,2.728883781470468,True,7570,10411,0.49175579755765786,0.033784859467416176,0.033784859467416176,0.2438764797820604,-0.43376220962749096,-0.8673953009468116,0.6655105703605654,-1.1836866588693706,-2.3670209688816835,2.9055531295255252,3.4670870304107666,45.933663694055426,38.87578582763672,0.49585818173363805
890,29666370,29699703,6333270,6366603,10201,10199,1.2766517242407325,True,5595,10199,2.5480318500741643,0.02363435541753161,0.02363435541753161,-0.4674683012749229,-0.4991042805537587,-0.7296357340692096,-0.5967942128521095,-0.6371823403465872,-0.9314907179695955,3.187488393730234,3.670701265335083,25.97075989933876,25.06137466430664,0.6596379708498716
891,29699703,29733036,6366603,6399936,10295,10294,2.0982997983001956,True,8408,10294,0.836705602944102,0.03911866328608187,0.03911866328608187,-0.4778093567378308,0.19739675995819606,0.8559980944891176,-1.0025872768703334,0.41419758160597203,1.7961406290143695,2.492210370017375,1.9347537159919739,36.11147111741135,29.32213020324707,0.4162396569736302
892,29733036,29766369,6399936,6433269,11689,11689,1.906429959030753,True,6763,11689,1.2593277959280447,0.041204252547473647,0.041204252547473647,-0.9658583840107374,-0.25471084658637255,0.04732828602463077,-1.8413413594677455,-0.4855883888246267,0.09022806238735626,1.7992661507327827,1.4282504320144653,53.58873229981774,52.452640533447266,0.2456267550587654
893,29766369,29799702,6433269,6466602,11569,11569,1.2545272987623506,True,6270,11569,2.766575920298745,0.039754437007596684,0.039754437007596684,-0.7428906462490847,0.6625198801325696,-0.09581699294805565,-0.9319765957180062,0.831149275602034,-0.12020503333908429,1.7626563955192738,1.4062690734863281,41.074734593913306,40.163795471191406,0.280279734171927
894,29799702,29833035,6466602,6499935,11670,11665,1.7395137114209833,True,6228,11665,1.0604364373680961,0.04140535446163084,0.04140535446163084,-0.4050576598212754,0.038752644469149604,-0.9134694985394,-0.7046033531769441,0.06741075640807467,-1.5889927176780585,1.7788229976063659,1.3524149656295776,38.048323845076446,35.176456451416016,0.2649266836233437
895,29833035,29866368,6499935,6533268,11393,11385,1.108980150769543,True,5393,11385,2.3849365716186712,0.03928929926217751,0.03928929926217751,-0.4743235518269309,0.5356885882154399,-0.6986092646325951,-0.5260154040205577,0.5940680113269213,-0.774743807624175,1.8040864204800555,1.3749194145202637,34.92044219920444,32.93312072753906,0.24162987479940057
896,29866368,29899701,6533268,6566601,11404,11404,2.132368563631309,True,6779,11404,0.5576665463285179,0.039651705078174726,0.039651705078174726,-0.42246314453639355,0.009297548410807372,0.9063324153411477,-0.9008471287039709,0.01982579995008406,1.9326347506772208,1.8235443455485367,1.4758842587471008,38.83849972802185,35.144290924072266,0.2713264678604901
897,29899701,29933034,6566601,6599934,11898,11892,0.6798665953765824,True,4909,11892,1.464969212807473,0.04033028284780533,0.04033028284780533,-0.7989764093544317,0.23223761427709294,-0.5547092822366712,-0.5431973712168453,0.15789059613777304,-0.3771283111400059,1.9314398093829546,1.4486772418022156,44.64202051310278,40.224273681640625,0.3275617533363402
898,29933034,29966367,6599934,6633267,13371,13371,1.789057879734837,True,4040,13371,0.10103627864062562,0.03804497446948523,0.03804497446948523,0.0008869261388476026,-0.21110627687267802,-0.9774627119333952,0.0015867621974534872,-0.37768134810183157,-1.7487373669373636,1.7098510617093694,1.4158695936203003,45.86904710671654,42.43239974975586,0.27997392509132624
899,29966367,29999700,6633267,6666600,11543,11543,1.4217157271157805,True,7688,11543,3.4720310362905162,0.038703440549625545,0.038703440549625545,-0.9959007656867329,-0.08870753608942977,0.01768157062877761,-1.4158877812274555,-0.12611689917238747,0.025138167043112242,1.6767262069476645,1.4538536071777344,35.71355391816912,31.588787078857422,0.2883229637518525
900,29999700,30033033,6666600,6699933,11927,11927,1.4695068785298322,True,7315,11927,2.0578671304742313,0.04198997491702806,0.04198997491702806,-0.7408234003037202,-0.481568283644621,0.46826560597973893,-1.0886450825256793,-0.7076679052998531,0.6881195289683807,1.704750467868825,1.4060784578323364,41.236867799596595,37.84065246582031,0.26097703631967306
901,30033033,30066366,6699933,6733266,11301,11301,1.9313131402461177,True,4819,11301,0.6172599136018272,0.03647987323751739,0.03647987323751739,-0.16948498446160687,0.4081749025498043,-0.8970329363879602,-0.32732857756604333,0.7883135528153624,-1.7324514972845653,1.7294767354566924,1.4447970390319824,47.894989417048855,44.37667465209961,0.2794455708935857
902,30066366,30099699,6733266,6766599,11196,11196,1.4255088809798522,True,8917,11196,1.477850840595628,0.041511771562151266,0.041511771562151266,-0.2215967329590498,-0.521514697418277,-0.8239643853432149,-0.31588811082996904,-0.7434238327329755,-1.1745685489205457,2.056823526805406,1.5488739609718323,39.371292416646504,33.907440185546875,0.43530928064137697
903,30099699,30133032,6766599,6799932,10301,10301,1.8286799009609822,True,3257,10301,1.0915156661408019,0.011730341059454759,0.011730341059454759,0.7610175024039036,-0.5136294205747172,-0.39627916844398453,1.3916574109341373,-0.9392637979530201,-0.7246677505075204,2.5932310474357063,3.1575064659118652,38.99572594537745,36.99113464355469,0.5435751788318157
904,30133032,30166365,6799932,6833265,10490,10490,3.695101798201747,True,4964,10490,0.17495121975365333,0.027915723050347042,0.027915723050347042,-0.1057860351528084,-0.30099656527710755,-0.9477396174333764,-0.39089016871880555,-1.1122129496109203,-3.501994364614333,2.4602960227666384,2.677732825279236,46.236380102523064,43.22500228881836,0.40423065098002553
905,30166365,30199698,6833265,6866598,10178,10177,1.4764987437476125,True,6515,10177,1.6788777845956124,0.02838552230516121,0.02838552230516121,0.36468578440702637,-0.1697485515802837,0.915527011007429,0.5384581025405646,-0.2506335231617207,1.3517744816219295,3.1026445091990764,3.5872626304626465,30.272976383615173,26.31029510498047,0.54685303196311
906,30199698,30233031,6866598,6899931,10188,10188,1.4133931069525805,True,6821,10188,1.5590805888950334,0.03013292161815147,0.03013292161815147,0.7256810424791161,-0.15529601482314337,0.6702761911041589,1.0256725832889015,-0.21949431688882642,0.9473637482635945,2.710224406768849,3.4570916891098022,40.12614508034624,38.541080474853516,0.5156624019145966
907,30233031,30266364,6899931,6933264,10429,10429,1.3529364235319994,True,9448,10429,3.700346801712251,0.05273634030864805,0.05273634030864805,0.9333586570641168,-0.025343250815066484,-0.3580493498365646,1.2627749233629806,-0.03428780711846545,-0.48441800681661595,1.6002780217544743,1.3484790325164795,38.599656923743794,36.05033874511719,0.21140846516937017
908,30266364,30299697,6933264,6966597,12023,12023,3.478470791517708,True,11452,12023,1.897485351981111,0.06633107409166883,0.06633107409166883,0.681044078146157,0.0974666921387536,-0.7257266755077177,2.3689919335699936,0.33903504175085836,-2.524419043381492,1.1310724481313759,1.0020637512207031,44.97232524926082,43.236610412597656,0.19139239005744457
909,30299697,30333030,6966597,6999930,12424,12424,3.4658528872080985,True,10957,12424,1.262458116371255,0.056873586135547834,0.056873586135547834,0.5702473762257863,0.002569760029117517,-0.8214690050384363,1.9763935153171193,0.008906410216358535,-2.8470907228675046,1.2667740873390652,1.1011170744895935,43.04108143727855,39.25593948364258,0.21568924887105823
910,30333030,30366363,6999930,7033263,12356,12356,4.6274202439710015,True,11809,12356,1.0761037606633153,0.05931994634704644,0.05931994634704644,0.5383403291150365,-0.003862803964962017,-0.8427186771349862,2.4911269370950504,-0.0178748172659719,-3.899613466550215,1.343888708308477,1.1390278935432434,49.16762091465929,45.76833724975586,0.2335530612617731
911,30366363,30399696,7033263,7066596,12182,12182,4.891045492883283,True,9928,12182,0.6257208799890879,0.053248631296401595,0.053248631296401595,0.3443401855506024,0.10332789346118,-0.9331415664549834,1.684183512557376,0.5053814276028812,-4.5640378528357815,1.2028880286379813,1.10715913772583,47.76404214754732,48.07796669006348,0.19151747785508633
912,30399696,30433029,7066596,7099929,12043,12043,3.6492159571964455,True,11253,12043,1.2426582369627868,0.059937895136034744,0.059937895136034744,0.5765855128093426,-0.037697986860502346,-0.8161666546747958,2.1040850540342584,-0.13756809520566504,-2.9783683799738925,1.3848618881653274,1.1386542320251465,48.33687394023446,47.7174186706543,0.21459554880857468
913,30433029,30466362,7099929,7133262,11277,11277,3.1061419135936768,True,5108,11277,0.3807171035538733,0.0383350905358953,0.0383350905358953,0.219666836855502,0.1671359029726477,-0.9611514296514513,0.6823163689842334,0.5191478334902867,-2.9854727409544206,1.595199616464346,1.3749041557312012,47.292133131887276,47.56476974487305,0.1929081231355667
914,30466362,30499695,7133262,7166595,10261,10261,3.1529650707859913,True,5910,10261,0.2769613112695247,0.0318559690271513,0.0318559690271513,0.237245592096981,0.06862389294178582,-0.9690228533658671,0.7480270650807471,0.21636873746710453,-3.0552952094601413,2.3714005290505664,2.1687815189361572,40.06067672025366,38.45737075805664,0.3193366820923984
915,30499695,30533028,7166595,7199928,10240,10239,1.1876801196519107,True,4010,10239,2.985290055188159,0.020086093143925954,0.020086093143925954,0.7582869221785923,-0.08029410987985112,0.6469573398334637,0.9006023024667594,-0.09536371802978513,0.7683783707858286,2.7410625563344806,3.260986566543579,30.758109294736,24.803436279296875,0.3577218521386385
916,30533028,30566361,7199928,7233261,10442,10442,1.4431764079242866,True,6010,10442,0.7940498744585041,0.03724903393566575,0.03724903393566575,-0.18084501558732471,0.7512442624050895,0.6347654200831016,-0.26099125998728956,1.0841779960955062,0.9160784788334603,2.0791295423933027,1.5738826394081116,48.36275917130671,46.95306396484375,0.23540777200832963
917,30566361,30599694,7233261,7266594,11170,11170,3.0930549581446596,True,7944,11170,0.6484792374894603,0.0452163077262982,0.0452163077262982,0.27123181131653074,0.2902868881358332,-0.9176964787461879,0.8389348988005011,0.8978732986343667,-2.8384856436623553,1.5106724911100076,1.3773233294487,49.057375188672125,49.33095932006836,0.19114854792132974
918,30599694,30633027,7266594,7299927,10593,10593,0.9314966221825307,True,5918,10593,1.4990729997271053,0.03913161336878071,0.03913161336878071,-0.01879745266285025,0.7112305479670056,-0.7027074522187196,-0.01750976366115296,0.6625088530270179,-0.6545696181269186,1.9814564352184267,1.5358818769454956,41.39429064984476,40.072383880615234,0.23253374500200152
919,30633027,30666360,7299927,7333260,10327,10326,0.4459359989886382,True,4699,10326,0.3965532299942489,0.0330793503581363,0.0330793503581363,0.08348041934120896,0.42565446532078355,0.9010268007708266,0.03722692419550405,0.18981464921981472,0.4018002865236605,2.47806515013855,2.0223225355148315,33.879595587518175,30.131013870239258,0.3100952389650047
920,30666360,30699693,7333260,7366593,10911,10911,0.7771351256961178,True,5909,10911,0.3970404023700852,0.03861216312877587,0.03861216312877587,-0.2489914456383816,0.13293640196763015,0.9593389250013623,-0.19349999840421964,0.1033095474531192,0.7455359760691093,1.9649752267054144,1.6213163137435913,28.00625302013474,22.705501556396484,0.2652409407310188
921,30699693,30733026,7366593,7399926,10713,10713,1.622950991424854,True,4824,10713,0.6296108153049305,0.034828959187499633,0.034828959187499633,0.15286790428452068,-0.02202746608654119,-0.9880011106131339,0.24809711681618296,-0.03574949792381301,-1.603477382002194,2.035863609600617,1.5764122009277344,26.90775894502248,22.02617835998535,0.2378808381035924
922,30733026,30766359,7399926,7433259,10222,10222,2.1412627996833455,True,3411,10222,0.41648393539291007,0.026117660051182986,0.026117660051182986,0.007806465377436195,0.03214537170967318,-0.9994527173273494,0.016715693909744665,0.06883168862401763,-2.1400909236586285,2.4290581355186633,2.7936129570007324,30.91775380503849,21.493101119995117,0.3389684371650219
923,30766359,30799692,7433259,7466592,10301,10301,1.6159171657834057,True,2170,10301,0.9069256979007019,0.019256058132759275,0.019256058132759275,-0.2439062142950814,-0.17342388238077902,0.9541666079063102,-0.39413223852161094,-0.2802386284965736,1.54185420073682,2.3618226205963926,1.9584659337997437,25.860483789568953,20.337221145629883,0.2955044489353895
924,30799692,30833025,7466592,7499925,10308,10308,0.3891889046051049,True,10308,10308,0.9839779370613816,0.04821629599059263,0.04821629599059263,-0.16852843177493637,-0.13136680523416674,-0.9769037466190906,-0.06558939575755396,-0.05112650303075264,-0.3802000990527578,2.7108019193953146,3.127322793006897,36.28947086226908,31.108661651611328,0.36517853615805507
925,30833025,30866358,7499925,7533258,10258,10257,1.1873596944942486,True,1812,10257,1.3698479226970224,0.015207707029722767,0.015207707029722767,0.2682896277495782,0.8437233430415751,0.46492106430791236,0.3185562904425528,1.0018030908372908,0.5520285328837687,2.761319732770452,2.502021074295044,31.677534442205022,25.55621337890625,0.31989178946241736
926,30866358,30899691,7533258,7566591,10654,10653,1.561546090443896,True,5814,10653,0.4682445176988911,0.03793944926905491,0.03793944926905491,-0.25169546709898494,0.1659344628803984,-0.9534752990313474,-0.3930340726323441,0.2591143117817656,-1.4888956255428087,2.231682307621742,1.6006582975387573,44.16161436404822,40.43993377685547,0.2573991040699184
927,30899691,30933024,7566591,7599924,10362,10362,0.7255939554792177,True,8865,10362,4.384870927237998,0.04286757442202421,0.04286757442202421,0.10921996028636324,0.5182710850438689,-0.8482134652780795,0.07924934300160201,0.37605436660813524,-0.6154585633629169,2.3938662453880473,1.8237570524215698,25.523228584949262,20.40381622314453,0.2880857801064849
928,30933024,30966357,7599924,7633257,11013,11013,0.9034119952901579,True,4191,11013,0.7930299196224372,0.035255447164801,0.035255447164801,-0.6659079750225263,-0.19633429258865895,-0.7197356558698865,-0.6015892524021448,-0.17737075501358845,-0.6502178249588997,2.1902898708711045,1.6986652612686157,43.60241526997967,40.51807403564453,0.2672779727727175
929,30966357,30999690,7633257,7666590,10920,10920,0.8558184357093691,True,5758,10920,1.6975172094713733,0.03228459437122773,0.03228459437122773,0.6491037883794345,-0.7416613874311037,-0.16912320448789078,0.5555149887864083,-0.6347274884201786,-0.14473875630763258,2.3003692686262682,2.2071945667266846,37.77391448090801,36.162818908691406,0.35063972929492593
930,30999690,31033023,7666590,7699923,12357,12353,1.192633925661979,True,6934,12353,3.5411369639573005,0.03849346908499271,0.03849346908499271,-0.5076472849148375,0.8240779909575594,0.25137561323687935,-0.6054373742619675,0.9828233694111491,0.29979908443154535,2.094508750718981,1.5110342502593994,38.9526112483193,36.585121154785156,0.24433895898982882
931,31033023,31066356,7699923,7733256,11132,11132,1.0793214025762485,True,7599,11132,3.4635178553607586,0.039482834359715474,0.039482834359715474,0.362089880901201,-0.8829064778052396,0.29894325479968586,0.3908113581145671,-0.9529398579723471,0.32265585306244005,1.7715719235198257,1.477515161037445,37.76152391036209,36.12514877319336,0.2335146446712315
932,31066356,31099689,7733256,7766589,11779,11779,2.953593656772278,True,7846,11779,0.5565541600171737,0.041916782184382134,0.041916782184382134,0.14441903253724134,0.3395812288253779,0.9294233330751867,0.426555138420436,1.0029849634205126,2.745138861035069,1.7702776681508776,1.447162389755249,44.18179548716786,43.12493896484375,0.23144932510331273
933,31099689,31133022,7766589,7799922,10195,10195,1.279201824914938,True,8646,10195,2.1021708858595805,0.03582768778534089,0.03582768778534089,-0.6347685512781814,0.6706065835079795,-0.38386937421297235,-0.8119970891958108,0.8578411654256504,-0.4910464040234895,2.6711559101997664,3.3159115314483643,47.67546480617551,46.817325592041016,0.43676031194627285
934,31133022,31166355,7799922,7833255,10237,10237,0.7436575955591557,True,8143,10237,5.08689949291993,0.034330367776483885,0.034330367776483885,0.7326107605324131,-0.01219455501361889,0.6805385855157863,0.5448115566594733,-0.009068573460361223,0.5060876881909895,2.675527596724133,3.5359983444213867,29.868604729251725,29.518962860107422,0.4583918498829007
935,31166355,31199688,7833255,7866588,10836,10836,4.847178985465214,True,7438,10836,0.2314811919554753,0.036825944831686,0.036825944831686,0.07647486231553853,-0.11482902967549231,-0.990437221319866,0.3706873455325552,-0.5565968595649051,-4.8008264856085034,2.0597078065591945,1.5251807570457458,39.033565415100405,34.866355895996094,0.27332543581724167
936,31199688,31233021,7866588,7899921,10985,10985,2.0261347646439574,True,6921,10985,0.6124894718512809,0.041555693451083134,0.041555693451083134,0.2290159989662117,0.13144669681316198,-0.9645068367366604,0.4640172771657227,0.2663287221111155,-1.9542208326515182,1.7957622959415658,1.4497274160385132,38.878379594145656,36.460391998291016,0.26442575408145785
937,31233021,31266354,7899921,7933254,11975,11975,2.0358579217873785,True,9385,11975,1.8412254476864134,0.051629696094827794,0.051629696094827794,0.21889938394527791,0.24423859493701633,-0.9446854335963427,0.44564804487991905,0.497235078309355,-1.9232453235866243,1.4810430384609685,1.258533239364624,32.78788435472078,30.015623092651367,0.26684616319835186
938,31266354,31299687,7933254,7966587,13959,13955,1.8272397744685123,True,9576,13955,2.1767169650556015,0.046687350980709585,0.046687350980709585,0.6774388561970065,0.14502462109000394,-0.7211410786994839,1.2378432228163094,0.2649947559334549,-1.3176976620056822,1.6359130411195615,1.3390685319900513,42.10859312278231,41.12261199951172,0.27071078680455685
939,31299687,31333020,7966587,7999920,14267,14259,1.9800873436558546,True,12602,14259,1.7003192849045448,0.06270344888578658,0.06270344888578658,0.15284821027442783,0.23910619655746704,-0.9588877157319513,0.3026528066651591,0.4734511535936235,-1.8986814299098909,1.6784614845462504,1.3046090602874756,36.97877146707978,34.389801025390625,0.28952805791050196
940,31333020,31366353,7999920,8033253,14724,14724,0.9764455615565666,True,11767,14724,9.264408814676234,0.06358659969049031,0.06358659969049031,-0.03458987074362357,0.8184690148468353,-0.5735085113346567,-0.03377512576249912,0.7991904368204847,-0.5599998404088423,1.2693744983036221,1.1325197219848633,30.09926442729491,24.591153144836426,0.2621569777838886
941,31366353,31399686,8033253,8066586,14579,14579,0.5810930134047095,True,11380,14579,11.685227539451212,0.06189380581553126,0.06189380581553126,-0.3997297900124423,0.7156250382450595,-0.5727974333112188,-0.23228018822659433,0.4158447099428144,-0.3328485865942056,1.2668608649100035,1.1568502187728882,26.89776724350862,22.970256805419922,0.2459831889718771
942,31399686,31433019,8066586,8099919,15532,15532,1.413916696521629,True,13521,15532,5.757501245591434,0.06971017781533172,0.06971017781533172,-0.2978765878301023,0.7121070469230989,0.6357460909374555,-0.4211726810364845,1.0068600433567423,0.898892012726131,1.163811147760476,1.0384291410446167,31.074623192090396,26.379060745239258,0.27263260213658214
943,31433019,31466352,8099919,8133252,15236,15236,1.3252974512866322,True,13352,15236,12.277439152747174,0.07470722453677356,0.07470722453677356,-0.7977834113062839,0.551408834017384,0.2439055686302311,-1.0573003216846972,0.7307807223413644,0.3232474284607892,1.0836274226020495,0.9655454158782959,32.1845160112759,26.7716064453125,0.2682012249715626
944,31466352,31499685,8133252,8166585,13791,13791,0.8684954461705618,True,12449,13791,21.585348946520707,0.0737578653288978,0.0737578653288978,-0.7941767576878045,0.6074774437993142,-0.015950950444232972,-0.6897388975075541,0.5275913935919513,-0.013853327822932622,1.1903810607569312,0.9508719444274902,25.15420557812778,19.072948455810547,0.2985330675728619
945,31499685,31533018,8166585,8199918,13603,13603,1.6398364445674358,True,11331,13603,2.950240609755633,0.0708593889753442,0.0708593889753442,-0.06532061024859544,0.18443778667745317,-0.9806711582987201,-0.10711511726720978,0.3024478043495441,-1.608140305517072,1.2853936528675625,1.0570818185806274,28.272902443769496,21.799013137817383,0.3488718830049038
946,31533018,31566351,8199918,8233251,13872,13872,1.5227568323817064,True,9139,13872,2.06955954640591,0.05341318327174161,0.05341318327174161,0.25984612577482397,-0.4664096058386672,-0.8455424711369909,0.395682463392476,-0.7102284139809881,-1.2875555749958447,1.3652865341734282,1.2338100671768188,29.401889638229775,27.40438461303711,0.2596498648636043
