method,mode,sequence,exposure_next,photometric_condition,radius_bin,tested_points,valid_points,valid_fraction,mean_normal_error,median_normal_error,p90_normal_error,mean_EPE,median_EPE,p90_EPE,mean_abs_It,runtime_ms,ms_per_pair,ms_per_valid_point
classical_nf,full_photometric,Office,0.5,synthetic_gamma_vignette_exposure,middle,35,35,1.0,2.1533803939819336,1.7543466091156006,4.326287746429443,2.154381513595581,1.7543491125106812,4.326390266418457,0.1497887820005417,0.0,0.0,0.0
classical_nf,full_photometric,Office,0.5,synthetic_gamma_vignette_exposure,border,20,20,1.0,2.016918897628784,0.9774395823478699,3.589534044265747,2.0204615592956543,0.9842182397842407,3.5895872116088867,0.14379706978797913,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,0.5,synthetic_gamma_vignette_exposure,all,69,69,1.0,1.843902826309204,0.933579683303833,3.673912525177002,1.8459138870239258,0.9395685791969299,3.673936605453491,0.17291612923145294,130.93946399999368,43.646487999997895,1.8976733913042563
classical_nf,full_photometric_affine,Office,0.5,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6366402506828308,0.3255881667137146,1.8613530397415161,0.6389188766479492,0.3256363272666931,1.8623831272125244,0.29956382513046265,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,0.5,synthetic_gamma_vignette_exposure,middle,35,35,1.0,2.197373867034912,1.7708821296691895,4.347788333892822,2.1983580589294434,1.7708845138549805,4.347877025604248,0.1432230919599533,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,0.5,synthetic_gamma_vignette_exposure,border,20,20,1.0,2.0704119205474854,1.0568931102752686,3.7012391090393066,2.0740339756011963,1.0636836290359497,3.7012791633605957,0.13622555136680603,0.0,0.0,0.0
classical_nf,baseline,Office,0.75,synthetic_gamma_vignette_exposure,all,69,55,0.7971014492753623,1.4625658988952637,1.1265039443969727,2.3404459953308105,1.4696669578552246,1.1278918981552124,2.3469183444976807,0.13592000305652618,13.483959000041068,4.494653000013689,0.2451628909098376
classical_nf,baseline,Office,0.75,synthetic_gamma_vignette_exposure,center,14,14,1.0,1.1135900020599365,0.9052048921585083,1.757753849029541,1.115054726600647,0.9052191972732544,1.7586218118667603,0.13512901961803436,0.0,0.0,0.0
classical_nf,baseline,Office,0.75,synthetic_gamma_vignette_exposure,middle,35,26,0.7428571428571429,1.4503065347671509,1.1759735345840454,2.1201186180114746,1.4535225629806519,1.1763288974761963,2.1297380924224854,0.13407033681869507,0.0,0.0,0.0
classical_nf,baseline,Office,0.75,synthetic_gamma_vignette_exposure,border,20,15,0.75,1.8095252513885498,1.187077283859253,4.456225872039795,1.828621506690979,1.187077283859253,4.457122325897217,0.13986429572105408,0.0,0.0,0.0
classical_nf,response,Office,0.75,synthetic_gamma_vignette_exposure,all,69,69,1.0,2.375845193862915,1.243666410446167,6.778739929199219,2.3918240070343018,1.2796663045883179,6.7791972160339355,0.182416170835495,37.79211500000201,12.597371666667337,0.5477118115942321
classical_nf,response,Office,0.75,synthetic_gamma_vignette_exposure,center,14,14,1.0,1.2417234182357788,1.0538530349731445,1.7099096775054932,1.2423557043075562,1.0538595914840698,1.7102394104003906,0.1614188402891159,0.0,0.0,0.0
classical_nf,response,Office,0.75,synthetic_gamma_vignette_exposure,middle,35,35,1.0,2.523446798324585,1.6208817958831787,7.195069789886475,2.5483970642089844,1.6428285837173462,7.199891567230225,0.19597400724887848,0.0,0.0,0.0
classical_nf,response,Office,0.75,synthetic_gamma_vignette_exposure,border,20,20,1.0,2.9114270210266113,1.4638811349868774,6.564097881317139,2.9224493503570557,1.4939351081848145,6.565824508666992,0.1733880341053009,0.0,0.0,0.0
classical_nf,vignette,Office,0.75,synthetic_gamma_vignette_exposure,all,69,57,0.8260869565217391,1.5615133047103882,1.153853178024292,3.6027870178222656,1.5692273378372192,1.1547231674194336,3.60286283493042,0.1562505066394806,16.793266000036056,5.597755333345352,0.29461870175501853
classical_nf,vignette,Office,0.75,synthetic_gamma_vignette_exposure,center,14,14,1.0,1.1143025159835815,0.9065684676170349,1.7566696405410767,1.1157466173171997,0.9065828323364258,1.7575960159301758,0.1367512196302414,0.0,0.0,0.0
classical_nf,vignette,Office,0.75,synthetic_gamma_vignette_exposure,middle,35,26,0.7428571428571429,1.4557335376739502,1.1885075569152832,2.142977714538574,1.4588364362716675,1.1889433860778809,2.1528708934783936,0.14471834897994995,0.0,0.0,0.0
classical_nf,vignette,Office,0.75,synthetic_gamma_vignette_exposure,border,20,17,0.85,2.091585159301758,1.2982025146484375,4.72454833984375,2.1115145683288574,1.3176261186599731,4.72533655166626,0.18994612991809845,0.0,0.0,0.0
