interval_index,start_s,end_s,events,dynamic_fraction,max_probability,mean_probability
113,11.299999999999999,11.4,1058642,0.04028971354166667,0.7310585379600525,0.28762581944465637
114,11.4,11.5,1108773,0.07694010416666666,0.7310585379600525,0.30467092990875244
115,11.5,11.6,1146615,0.08756510416666667,0.7310585379600525,0.3095499277114868
116,11.6,11.7,1190333,0.09690755208333333,0.7310585379600525,0.3138704299926758
117,11.7,11.799999999999999,1203955,0.07195638020833334,0.7310585379600525,0.30225762724876404
118,11.799999999999999,11.899999999999999,1195985,0.04357096354166667,0.7310585379600525,0.289396733045578
119,11.899999999999999,12.0,1250127,0.05567057291666667,0.7310585379600525,0.2949616014957428
120,12.0,12.1,1209942,0.04533854166666667,0.7310585379600525,0.2900489270687103
121,12.1,12.2,1144180,0.05287434895833333,0.7310585379600525,0.29356467723846436
122,12.2,12.299999999999999,1054458,0.050634765625,0.7310585379600525,0.2924639880657196
123,12.299999999999999,12.399999999999999,955810,0.07017903645833333,0.7310585379600525,0.3014933168888092
124,12.399999999999999,12.5,916384,0.08305989583333333,0.7310585379600525,0.30737826228141785
125,12.5,12.6,1014376,0.11478190104166666,0.7310585379600525,0.32283538579940796
126,12.6,12.7,1063506,0.09583658854166667,0.7310585379600525,0.3129644989967346
127,12.7,12.799999999999999,1117569,0.07350260416666667,0.7310585379600525,0.3032001852989197
128,12.799999999999999,12.899999999999999,1165281,0.110537109375,0.7310585379600525,0.32014623284339905
129,12.899999999999999,13.0,1180840,0.11971028645833333,0.7310585379600525,0.32423272728919983
130,13.0,13.1,1193819,0.097646484375,0.7310585379600525,0.3142740726470947
131,13.1,13.2,1209589,0.15832682291666667,0.7310585379600525,0.3421337604522705
132,13.2,13.299999999999999,1306174,0.12315755208333333,0.7310585379600525,0.3259543478488922
133,13.299999999999999,13.399999999999999,1440948,0.09162760416666667,0.7310585379600525,0.31150108575820923
134,13.399999999999999,13.5,1575354,0.07631184895833333,0.7310585379600525,0.3046409785747528
135,13.5,13.6,1757533,0.06936848958333333,0.7310585379600525,0.30115029215812683
136,13.6,13.7,1942267,0.06796875,0.7310585379600525,0.3003785312175751
137,13.7,13.799999999999999,2110248,0.061969401041666664,0.7310585379600525,0.2979527711868286
138,13.799999999999999,13.899999999999999,2237462,0.06396809895833333,0.7310585379600525,0.2987809479236603
139,13.899999999999999,14.0,2297794,0.043916015625,0.7310585379600525,0.289620578289032
